SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
7653,03/22/2020,,Cuba,3/8/20 5:31,35.0,1.0,0.0
7654,03/22/2020,,Cyprus,3/8/20 5:31,95.0,1.0,3.0
7655,03/22/2020,,Czech Republic,3/8/20 5:31,1120.0,1.0,6.0
7656,03/22/2020,,Denmark,3/8/20 5:31,1395.0,13.0,1.0
7657,03/22/2020,,Djibouti,3/8/20 5:31,1.0,0.0,0.0
7658,03/22/2020,,Dominica,3/8/20 5:31,1.0,0.0,0.0
7659,03/22/2020,,Dominican Republic,3/8/20 5:31,202.0,3.0,0.0
7660,03/22/2020,,Ecuador,3/8/20 5:31,789.0,14.0,3.0
7661,03/22/2020,,Egypt,3/8/20 5:31,327.0,14.0,56.0
7662,03/22/2020,,El Salvador,3/8/20 5:31,3.0,0.0,0.0
7663,03/22/2020,,Equatorial Guinea,3/8/20 5:31,6.0,0.0,0.0
7664,03/22/2020,,Eritrea,3/8/20 5:31,1.0,0.0,0.0
7665,03/22/2020,,Estonia,3/8/20 5:31,326.0,0.0,4.0
7666,03/22/2020,,Eswatini,3/8/20 5:31,4.0,0.0,0.0
7667,03/22/2020,,Ethiopia,3/8/20 5:31,11.0,0.0,0.0
7668,03/22/2020,,Fiji,3/8/20 5:31,2.0,0.0,0.0
7669,03/22/2020,,Finland,3/8/20 5:31,626.0,1.0,10.0
7670,03/22/2020,,France,3/8/20 5:31,16018.0,674.0,2200.0
7671,03/22/2020,,Gabon,3/8/20 5:31,5.0,1.0,0.0
7672,03/22/2020,,Gambia,3/8/20 5:31,1.0,0.0,0.0
7673,03/22/2020,,Georgia,3/8/20 5:31,54.0,0.0,1.0
7674,03/22/2020,,Germany,3/8/20 5:31,24873.0,94.0,266.0
7675,03/22/2020,,Ghana,3/8/20 5:31,23.0,1.0,0.0
7676,03/22/2020,,Greece,3/8/20 5:31,624.0,15.0,19.0
7677,03/22/2020,,Grenada,3/8/20 5:31,1.0,0.0,0.0
7678,03/22/2020,,Guatemala,3/8/20 5:31,19.0,1.0,0.0
7679,03/22/2020,,Guinea,3/8/20 5:31,2.0,0.0,0.0
7680,03/22/2020,,Guyana,3/8/20 5:31,18.0,1.0,0.0
7681,03/22/2020,,Haiti,3/8/20 5:31,2.0,0.0,0.0
7682,03/22/2020,,Holy See,3/8/20 5:31,1.0,0.0,0.0
7683,03/22/2020,,Honduras,3/8/20 5:31,26.0,0.0,0.0
7684,03/22/2020,,Hungary,3/8/20 5:31,131.0,6.0,16.0
7685,03/22/2020,,Iceland,3/8/20 5:31,568.0,1.0,5.0
7686,03/22/2020,,India,3/8/20 5:31,396.0,7.0,24.0
7687,03/22/2020,,Indonesia,3/8/20 5:31,514.0,48.0,29.0
7688,03/22/2020,,Iran,3/8/20 5:31,21638.0,1685.0,7635.0
7689,03/22/2020,,Iraq,3/8/20 5:31,233.0,20.0,57.0
7690,03/22/2020,,Ireland,3/8/20 5:31,906.0,4.0,5.0
7691,03/22/2020,,Israel,3/8/20 5:31,1071.0,1.0,37.0
7692,03/22/2020,,Italy,3/8/20 5:31,59138.0,5476.0,7024.0
7693,03/22/2020,,Ivory Coast,3/8/20 5:31,14.0,0.0,1.0
7694,03/22/2020,,Jamaica,3/8/20 5:31,19.0,1.0,2.0
7695,03/22/2020,,Japan,3/8/20 5:31,1086.0,36.0,235.0
7696,03/22/2020,,Jordan,3/8/20 5:31,112.0,0.0,1.0
7697,03/22/2020,,Kazakhstan,3/8/20 5:31,59.0,0.0,0.0
7698,03/22/2020,,Kenya,3/8/20 5:31,15.0,0.0,0.0
7699,03/22/2020,,Kuwait,3/8/20 5:31,188.0,0.0,30.0
7700,03/22/2020,,Kyrgyzstan,3/8/20 5:31,14.0,0.0,0.0
7701,03/22/2020,,Latvia,3/8/20 5:31,139.0,0.0,1.0
7702,03/22/2020,,Lebanon,3/8/20 5:31,248.0,4.0,8.0
7703,03/22/2020,,Liberia,3/8/20 5:31,3.0,0.0,0.0
7704,03/22/2020,,Liechtenstein,3/8/20 5:31,37.0,0.0,0.0
7705,03/22/2020,,Lithuania,3/8/20 5:31,129.0,1.0,1.0
7706,03/22/2020,,Luxembourg,3/8/20 5:31,798.0,8.0,6.0
7707,03/22/2020,,Madagascar,3/8/20 5:31,3.0,0.0,0.0
7708,03/22/2020,,Malaysia,3/8/20 5:31,1306.0,10.0,139.0
7709,03/22/2020,,Maldives,3/8/20 5:31,13.0,0.0,3.0
7710,03/22/2020,,Malta,3/8/20 5:31,90.0,0.0,2.0
7711,03/22/2020,,Mauritania,3/8/20 5:31,2.0,0.0,0.0
7712,03/22/2020,,Mauritius,3/8/20 5:31,28.0,2.0,0.0
7713,03/22/2020,,Mexico,3/8/20 5:31,251.0,2.0,4.0
7714,03/22/2020,,Moldova,3/8/20 5:31,94.0,1.0,1.0
7715,03/22/2020,,Monaco,3/8/20 5:31,23.0,0.0,1.0
7716,03/22/2020,,Mongolia,3/8/20 5:31,10.0,0.0,0.0
7717,03/22/2020,,Montenegro,3/8/20 5:31,21.0,0.0,0.0
7718,03/22/2020,,Morocco,3/8/20 5:31,115.0,4.0,3.0
7719,03/22/2020,,Mozambique,3/8/20 5:31,1.0,0.0,0.0
7720,03/22/2020,,Namibia,3/8/20 5:31,3.0,0.0,0.0
7721,03/22/2020,,Nepal,3/8/20 5:31,1.0,0.0,1.0
7722,03/22/2020,,Netherlands,3/8/20 5:31,4204.0,179.0,2.0
7723,03/22/2020,,New Zealand,3/8/20 5:31,102.0,0.0,0.0
7724,03/22/2020,,Nicaragua,3/8/20 5:31,2.0,0.0,0.0
7725,03/22/2020,,Niger,3/8/20 5:31,2.0,0.0,0.0
7726,03/22/2020,,Nigeria,3/8/20 5:31,30.0,0.0,2.0
7727,03/22/2020,,North Macedonia,3/8/20 5:31,115.0,1.0,1.0
7728,03/22/2020,,Norway,3/8/20 5:31,2263.0,7.0,6.0
7729,03/22/2020,,Oman,3/8/20 5:31,55.0,0.0,17.0
7730,03/22/2020,,Pakistan,3/8/20 5:31,776.0,4.0,13.0
7731,03/22/2020,,Panama,3/8/20 5:31,313.0,3.0,1.0
7732,03/22/2020,,Papua New Guinea,3/8/20 5:31,1.0,0.0,0.0
7733,03/22/2020,,Paraguay,3/8/20 5:31,22.0,1.0,0.0
7734,03/22/2020,,Peru,3/8/20 5:31,363.0,5.0,1.0
7735,03/22/2020,,Philippines,3/8/20 5:31,380.0,25.0,15.0
7736,03/22/2020,,Poland,3/8/20 5:31,634.0,7.0,13.0
7737,03/22/2020,,Portugal,3/8/20 5:31,1600.0,14.0,5.0
7738,03/22/2020,,Qatar,3/8/20 5:31,494.0,0.0,33.0
7739,03/22/2020,,Romania,3/8/20 5:31,433.0,3.0,64.0
7740,03/22/2020,,Russia,3/8/20 5:31,367.0,1.0,16.0
7741,03/22/2020,,Rwanda,3/8/20 5:31,19.0,0.0,0.0
7742,03/22/2020,,Saint Lucia,3/8/20 5:31,2.0,0.0,0.0
7743,03/22/2020,,Saint Vincent and the Grenadines,3/8/20 5:31,1.0,0.0,0.0
7744,03/22/2020,,San Marino,3/8/20 5:31,175.0,20.0,4.0
7745,03/22/2020,,Saudi Arabia,3/8/20 5:31,511.0,0.0,17.0
7746,03/22/2020,,Senegal,3/8/20 5:31,67.0,0.0,5.0
7747,03/22/2020,,Serbia,3/8/20 5:31,222.0,2.0,2.0
7748,03/22/2020,,Seychelles,3/8/20 5:31,7.0,0.0,0.0
7749,03/22/2020,,Singapore,3/8/20 5:31,455.0,2.0,144.0
7750,03/22/2020,,Slovakia,3/8/20 5:31,185.0,0.0,7.0
7751,03/22/2020,,Slovenia,3/8/20 5:31,414.0,2.0,0.0
7752,03/22/2020,,Somalia,3/8/20 5:31,1.0,0.0,0.0
7753,03/22/2020,,South Africa,3/8/20 5:31,274.0,0.0,2.0
7754,03/22/2020,,South Korea,3/8/20 5:31,8897.0,104.0,2909.0
7755,03/22/2020,,Spain,3/8/20 5:31,28603.0,1756.0,2125.0
7756,03/22/2020,,Sri Lanka,3/8/20 5:31,82.0,0.0,3.0
7757,03/22/2020,,Sudan,3/8/20 5:31,2.0,1.0,0.0
7758,03/22/2020,,Suriname,3/8/20 5:31,5.0,0.0,0.0
7759,03/22/2020,,Sweden,3/8/20 5:31,1931.0,21.0,16.0
7760,03/22/2020,,Switzerland,3/8/20 5:31,7474.0,98.0,131.0
7761,03/22/2020,,Syria,3/8/20 5:31,1.0,0.0,0.0
7762,03/22/2020,,Taiwan,3/8/20 5:31,169.0,2.0,28.0
7763,03/22/2020,,Tanzania,3/8/20 5:31,12.0,0.0,0.0
7764,03/22/2020,,Thailand,3/8/20 5:31,599.0,1.0,44.0
7765,03/22/2020,,Timor-Leste,3/8/20 5:31,1.0,0.0,0.0
7766,03/22/2020,,Togo,3/8/20 5:31,16.0,0.0,0.0
7767,03/22/2020,,Trinidad and Tobago,3/8/20 5:31,50.0,0.0,0.0
7768,03/22/2020,,Tunisia,3/8/20 5:31,75.0,3.0,1.0
7769,03/22/2020,,Turkey,3/8/20 5:31,1236.0,30.0,0.0
7770,03/22/2020,,UK,3/8/20 5:31,5683.0,281.0,93.0
7771,03/22/2020,,Uganda,3/8/20 5:31,1.0,0.0,0.0
7772,03/22/2020,,Ukraine,3/8/20 5:31,73.0,3.0,1.0
7773,03/22/2020,,United Arab Emirates,3/8/20 5:31,153.0,2.0,38.0
7774,03/22/2020,,Uruguay,3/8/20 5:31,135.0,0.0,0.0
7775,03/22/2020,,Uzbekistan,3/8/20 5:31,43.0,0.0,0.0
7776,03/22/2020,,Venezuela,3/8/20 5:31,70.0,0.0,15.0
7777,03/22/2020,,Vietnam,3/8/20 5:31,113.0,0.0,17.0
7778,03/22/2020,,Zambia,3/8/20 5:31,3.0,0.0,0.0
7779,03/22/2020,,Zimbabwe,3/8/20 5:31,3.0,0.0,0.0
7780,03/22/2020,Alabama,US,3/8/20 5:31,157.0,0.0,0.0
7781,03/22/2020,Alaska,US,3/8/20 5:31,20.0,0.0,0.0
7782,03/22/2020,Alberta,Canada,3/8/20 5:31,259.0,1.0,0.0
7783,03/22/2020,American Samoa,US,3/8/20 5:31,0.0,0.0,0.0
7784,03/22/2020,Anhui,Mainland China,3/8/20 5:31,990.0,6.0,984.0
7785,03/22/2020,Arizona,US,3/8/20 5:31,152.0,2.0,0.0
7786,03/22/2020,Arkansas,US,3/8/20 5:31,165.0,0.0,0.0
7787,03/22/2020,Aruba,Netherlands,3/8/20 5:31,9.0,0.0,1.0
7788,03/22/2020,Australian Capital Territory,Australia,3/8/20 5:31,19.0,0.0,0.0
7789,03/22/2020,Beijing,Mainland China,3/8/20 5:31,514.0,8.0,400.0
7790,03/22/2020,Bermuda,UK,3/8/20 5:31,2.0,0.0,0.0
7791,03/22/2020,British Columbia,Canada,3/8/20 5:31,424.0,10.0,0.0
7792,03/22/2020,California,US,3/8/20 5:31,1646.0,30.0,0.0
7793,03/22/2020,Cayman Islands,UK,3/8/20 5:31,3.0,1.0,0.0
7794,03/22/2020,Channel Islands,UK,3/8/20 5:31,32.0,0.0,0.0
7795,03/22/2020,Chongqing,Mainland China,3/8/20 5:31,577.0,6.0,570.0
7796,03/22/2020,Colorado,US,3/8/20 5:31,591.0,6.0,0.0
7797,03/22/2020,Connecticut,US,3/8/20 5:31,327.0,8.0,0.0
7798,03/22/2020,Curacao,Netherlands,3/8/20 5:31,3.0,1.0,0.0
7799,03/22/2020,Delaware,US,3/8/20 5:31,56.0,0.0,0.0
7800,03/22/2020,Diamond Princess cruise ship,Canada,3/8/20 5:31,0.0,1.0,0.0
7801,03/22/2020,Diamond Princess cruise ship,Others,3/8/20 5:31,712.0,8.0,567.0
7802,03/22/2020,Diamond Princess cruise ship,US,3/8/20 5:31,49.0,0.0,0.0
7803,03/22/2020,District of Columbia,US,3/8/20 5:31,102.0,2.0,0.0
7804,03/22/2020,External territories,Australia,3/8/20 5:31,0.0,0.0,0.0
7805,03/22/2020,Faroe Islands,Denmark,3/8/20 5:31,115.0,0.0,3.0
7806,03/22/2020,Florida,US,3/8/20 5:31,1004.0,13.0,0.0
7807,03/22/2020,French Guiana,France,3/8/20 5:31,18.0,0.0,0.0
7808,03/22/2020,French Polynesia,France,3/8/20 5:31,15.0,0.0,0.0
7809,03/22/2020,Fujian,Mainland China,3/8/20 5:31,307.0,1.0,295.0
7810,03/22/2020,Gansu,Mainland China,3/8/20 5:31,136.0,2.0,114.0
7811,03/22/2020,Georgia,US,3/8/20 5:31,621.0,25.0,0.0
7812,03/22/2020,Gibraltar,UK,3/8/20 5:31,15.0,0.0,2.0
7813,03/22/2020,Grand Princess,Canada,3/8/20 5:31,13.0,0.0,0.0
7814,03/22/2020,Grand Princess,US,3/8/20 5:31,30.0,1.0,0.0
7815,03/22/2020,Greenland,Denmark,3/8/20 5:31,4.0,0.0,0.0
7816,03/22/2020,Guadeloupe,France,3/8/20 5:31,56.0,1.0,0.0
7817,03/22/2020,Guam,US,3/8/20 5:31,27.0,1.0,0.0
7818,03/22/2020,Guangdong,Mainland China,3/8/20 5:31,1407.0,8.0,1329.0
7819,03/22/2020,Guangxi,Mainland China,3/8/20 5:31,254.0,2.0,250.0
7820,03/22/2020,Guizhou,Mainland China,3/8/20 5:31,146.0,2.0,144.0
7821,03/22/2020,Hainan,Mainland China,3/8/20 5:31,168.0,6.0,161.0
7822,03/22/2020,Hawaii,US,3/8/20 5:31,53.0,0.0,0.0
7823,03/22/2020,Hebei,Mainland China,3/8/20 5:31,319.0,6.0,310.0
7824,03/22/2020,Heilongjiang,Mainland China,3/8/20 5:31,484.0,13.0,466.0
7825,03/22/2020,Henan,Mainland China,3/8/20 5:31,1273.0,22.0,1250.0
7826,03/22/2020,Hong Kong,Hong Kong,3/8/20 5:31,317.0,4.0,100.0
7827,03/22/2020,Hubei,Mainland China,3/8/20 5:31,67800.0,3144.0,59433.0
7828,03/22/2020,Hunan,Mainland China,3/8/20 5:31,1018.0,4.0,1014.0
7829,03/22/2020,Idaho,US,3/8/20 5:31,42.0,0.0,0.0
7830,03/22/2020,Illinois,US,3/8/20 5:31,1049.0,9.0,0.0
7831,03/22/2020,Indiana,US,3/8/20 5:31,204.0,6.0,0.0
7832,03/22/2020,Inner Mongolia,Mainland China,3/8/20 5:31,75.0,1.0,74.0
7833,03/22/2020,Iowa,US,3/8/20 5:31,90.0,0.0,0.0
7834,03/22/2020,Isle of Man,UK,3/8/20 5:31,5.0,0.0,0.0
7835,03/22/2020,Jervis Bay Territory,Australia,3/8/20 5:31,0.0,0.0,0.0
7836,03/22/2020,Jiangsu,Mainland China,3/8/20 5:31,633.0,0.0,631.0
7837,03/22/2020,Jiangxi,Mainland China,3/8/20 5:31,936.0,1.0,934.0
7838,03/22/2020,Jilin,Mainland China,3/8/20 5:31,93.0,1.0,92.0
7839,03/22/2020,Kansas,US,3/8/20 5:31,65.0,2.0,0.0
7840,03/22/2020,Kentucky,US,3/8/20 5:31,103.0,3.0,0.0
7841,03/22/2020,Liaoning,Mainland China,3/8/20 5:31,126.0,2.0,124.0
7842,03/22/2020,Louisiana,US,3/8/20 5:31,837.0,20.0,0.0
7843,03/22/2020,Macau,Macau,3/8/20 5:31,20.0,0.0,10.0
7844,03/22/2020,Maine,US,3/8/20 5:31,89.0,0.0,0.0
7845,03/22/2020,Manitoba,Canada,3/8/20 5:31,20.0,0.0,0.0
7846,03/22/2020,Martinique,France,3/8/20 5:31,37.0,1.0,0.0
7847,03/22/2020,Maryland,US,3/8/20 5:31,244.0,3.0,0.0
7848,03/22/2020,Massachusetts,US,3/8/20 5:31,646.0,5.0,0.0
7849,03/22/2020,Mayotte,France,3/8/20 5:31,11.0,0.0,0.0
7850,03/22/2020,Michigan,US,3/8/20 5:31,1035.0,9.0,0.0
7851,03/22/2020,Minnesota,US,3/8/20 5:31,167.0,1.0,0.0
7852,03/22/2020,Mississippi,US,3/8/20 5:31,207.0,1.0,0.0
7853,03/22/2020,Missouri,US,3/8/20 5:31,87.0,3.0,0.0
7854,03/22/2020,Montana,US,3/8/20 5:31,34.0,0.0,0.0
7855,03/22/2020,Montserrat,UK,3/8/20 5:31,1.0,0.0,0.0
7856,03/22/2020,Nebraska,US,3/8/20 5:31,51.0,0.0,0.0
7857,03/22/2020,Nevada,US,3/8/20 5:31,190.0,2.0,0.0
7858,03/22/2020,New Brunswick,Canada,3/8/20 5:31,17.0,0.0,0.0
7859,03/22/2020,New Caledonia,France,3/8/20 5:31,4.0,0.0,0.0
7860,03/22/2020,New Hampshire,US,3/8/20 5:31,74.0,0.0,0.0
7861,03/22/2020,New Jersey,US,3/8/20 5:31,1914.0,20.0,0.0
7862,03/22/2020,New Mexico,US,3/8/20 5:31,57.0,0.0,0.0
7863,03/22/2020,New South Wales,Australia,3/8/20 5:31,669.0,6.0,4.0
7864,03/22/2020,New York,US,3/8/20 5:31,15800.0,117.0,0.0
7865,03/22/2020,Newfoundland and Labrador,Canada,3/8/20 5:31,9.0,0.0,0.0
7866,03/22/2020,Ningxia,Mainland China,3/8/20 5:31,75.0,0.0,75.0
7867,03/22/2020,North Carolina,US,3/8/20 5:31,305.0,0.0,0.0
7868,03/22/2020,North Dakota,US,3/8/20 5:31,28.0,0.0,0.0
7869,03/22/2020,Northern Mariana Islands,US,3/8/20 5:31,0.0,0.0,0.0
7870,03/22/2020,Northern Territory,Australia,3/8/20 5:31,5.0,0.0,0.0
7871,03/22/2020,Northwest Territories,Canada,3/8/20 5:31,1.0,0.0,0.0
7872,03/22/2020,Nova Scotia,Canada,3/8/20 5:31,28.0,0.0,0.0
7873,03/22/2020,Ohio,US,3/8/20 5:31,356.0,3.0,0.0
7874,03/22/2020,Oklahoma,US,3/8/20 5:31,67.0,2.0,0.0
7875,03/22/2020,Ontario,Canada,3/8/20 5:31,425.0,5.0,0.0
7876,03/22/2020,Oregon,US,3/8/20 5:31,161.0,5.0,0.0
7877,03/22/2020,Pennsylvania,US,3/8/20 5:31,509.0,4.0,0.0
7878,03/22/2020,Prince Edward Island,Canada,3/8/20 5:31,3.0,0.0,0.0
7879,03/22/2020,Puerto Rico,US,3/8/20 5:31,23.0,1.0,0.0
7880,03/22/2020,Qinghai,Mainland China,3/8/20 5:31,18.0,0.0,18.0
7881,03/22/2020,Quebec,Canada,3/8/20 5:31,219.0,4.0,0.0
7882,03/22/2020,Queensland,Australia,3/8/20 5:31,259.0,0.0,8.0
7883,03/22/2020,Reunion,France,3/8/20 5:31,47.0,0.0,1.0
7884,03/22/2020,Rhode Island,US,3/8/20 5:31,83.0,0.0,0.0
7885,03/22/2020,Saint Barthelemy,France,3/8/20 5:31,3.0,0.0,0.0
7886,03/22/2020,Saskatchewan,Canada,3/8/20 5:31,52.0,0.0,0.0
7887,03/22/2020,Shaanxi,Mainland China,3/8/20 5:31,248.0,3.0,239.0
7888,03/22/2020,Shandong,Mainland China,3/8/20 5:31,766.0,7.0,750.0
7889,03/22/2020,Shanghai,Mainland China,3/8/20 5:31,394.0,4.0,328.0
7890,03/22/2020,Shanxi,Mainland China,3/8/20 5:31,133.0,0.0,133.0
7891,03/22/2020,Sichuan,Mainland China,3/8/20 5:31,543.0,3.0,536.0
7892,03/22/2020,Sint Maarten,Netherlands,3/8/20 5:31,1.0,0.0,0.0
7893,03/22/2020,South Australia,Australia,3/8/20 5:31,100.0,0.0,6.0
7894,03/22/2020,South Carolina,US,3/8/20 5:31,196.0,3.0,0.0
7895,03/22/2020,South Dakota,US,3/8/20 5:31,21.0,1.0,0.0
7896,03/22/2020,St Martin,France,3/8/20 5:31,5.0,0.0,0.0
7897,03/22/2020,Tasmania,Australia,3/8/20 5:31,22.0,0.0,3.0
7898,03/22/2020,Tennessee,US,3/8/20 5:31,505.0,2.0,0.0
7899,03/22/2020,Texas,US,3/8/20 5:31,643.0,7.0,0.0
7900,03/22/2020,Tianjin,Mainland China,3/8/20 5:31,137.0,3.0,133.0
7901,03/22/2020,Tibet,Mainland China,3/8/20 5:31,1.0,0.0,1.0
7902,03/22/2020,Utah,US,3/8/20 5:31,162.0,1.0,0.0
7903,03/22/2020,Vermont,US,3/8/20 5:31,52.0,2.0,0.0
7904,03/22/2020,Victoria,Australia,3/8/20 5:31,296.0,0.0,70.0
7905,03/22/2020,Virgin Islands,US,3/8/20 5:31,6.0,0.0,0.0
7906,03/22/2020,Virginia,US,3/8/20 5:31,220.0,6.0,0.0
7907,03/22/2020,Washington,US,3/8/20 5:31,1997.0,97.0,0.0
7908,03/22/2020,West Virginia,US,3/8/20 5:31,16.0,0.0,0.0
7909,03/22/2020,Western Australia,Australia,3/8/20 5:31,120.0,1.0,1.0
7910,03/22/2020,Wisconsin,US,3/8/20 5:31,381.0,4.0,0.0
7911,03/22/2020,Wuhan Evacuee,US,3/8/20 5:31,4.0,0.0,0.0
7912,03/22/2020,Wyoming,US,3/8/20 5:31,26.0,0.0,0.0
7913,03/22/2020,Xinjiang,Mainland China,3/8/20 5:31,76.0,3.0,73.0
7914,03/22/2020,Yunnan,Mainland China,3/8/20 5:31,176.0,2.0,172.0
7915,03/22/2020,Zhejiang,Mainland China,3/8/20 5:31,1237.0,1.0,1219.0
7916,03/23/2020,,Afghanistan,2020-03-23 23:23:20,40.0,1.0,1.0
7917,03/23/2020,,Albania,2020-03-23 23:23:20,104.0,4.0,2.0
7918,03/23/2020,,Algeria,2020-03-23 23:23:20,230.0,17.0,65.0
7919,03/23/2020,,Andorra,2020-03-23 23:23:20,133.0,1.0,1.0
7920,03/23/2020,,Angola,2020-03-23 23:23:20,3.0,0.0,0.0
7921,03/23/2020,,Antigua and Barbuda,2020-03-23 23:23:20,3.0,0.0,0.0
7922,03/23/2020,,Argentina,2020-03-23 23:23:20,266.0,4.0,27.0
7923,03/23/2020,,Armenia,2020-03-23 23:23:20,235.0,0.0,2.0
7924,03/23/2020,,Austria,2020-03-23 23:23:20,4474.0,21.0,9.0
7925,03/23/2020,,Azerbaijan,2020-03-23 23:23:20,72.0,1.0,10.0
7926,03/23/2020,,Bahamas,2020-03-23 23:23:20,4.0,0.0,0.0
7927,03/23/2020,,Bahrain,2020-03-23 23:23:20,377.0,2.0,164.0
7928,03/23/2020,,Bangladesh,2020-03-23 23:23:20,33.0,3.0,5.0
7929,03/23/2020,,Barbados,2020-03-23 23:23:20,17.0,0.0,0.0
7930,03/23/2020,,Belarus,2020-03-23 23:23:20,81.0,0.0,22.0
7931,03/23/2020,,Belgium,2020-03-23 23:23:20,3743.0,88.0,401.0
7932,03/23/2020,,Belize,2020-03-23 23:23:20,1.0,0.0,0.0
7933,03/23/2020,,Benin,2020-03-23 23:23:20,5.0,0.0,0.0
7934,03/23/2020,,Bhutan,2020-03-23 23:23:20,2.0,0.0,0.0
7935,03/23/2020,,Bolivia,2020-03-23 23:23:20,27.0,0.0,0.0
7936,03/23/2020,,Bosnia and Herzegovina,2020-03-23 23:23:20,132.0,1.0,2.0
7937,03/23/2020,,Brazil,2020-03-23 23:23:20,1924.0,34.0,2.0
7938,03/23/2020,,Brunei,2020-03-23 23:23:20,91.0,0.0,2.0
7939,03/23/2020,,Bulgaria,2020-03-23 23:23:20,201.0,3.0,3.0
7940,03/23/2020,,Burkina Faso,2020-03-23 23:23:20,99.0,4.0,5.0
7941,03/23/2020,,Cabo Verde,2020-03-23 23:23:20,3.0,0.0,0.0
7942,03/23/2020,,Cambodia,2020-03-23 23:23:20,87.0,0.0,2.0
7943,03/23/2020,,Cameroon,2020-03-23 23:23:20,56.0,0.0,2.0
7944,03/23/2020,,Central African Republic,2020-03-23 23:23:20,3.0,0.0,0.0
7945,03/23/2020,,Chad,2020-03-23 23:23:20,1.0,0.0,0.0
7946,03/23/2020,,Chile,2020-03-23 23:23:20,746.0,2.0,11.0
7947,03/23/2020,,Colombia,2020-03-23 23:23:20,277.0,3.0,3.0
7948,03/23/2020,,Congo (Brazzaville),2020-03-23 23:23:20,4.0,0.0,0.0
7949,03/23/2020,,Congo (Kinshasa),2020-03-23 23:23:20,36.0,1.0,0.0
7950,03/23/2020,,Costa Rica,2020-03-23 23:23:20,158.0,2.0,2.0
7951,03/23/2020,,Croatia,2020-03-23 23:23:20,315.0,1.0,5.0
7952,03/23/2020,,Cuba,2020-03-23 23:23:20,40.0,1.0,0.0
7953,03/23/2020,,Cyprus,2020-03-23 23:23:20,116.0,1.0,3.0
7954,03/23/2020,,Czech Republic,2020-03-23 23:23:20,1236.0,1.0,7.0
7955,03/23/2020,,Denmark,2020-03-23 23:23:20,1450.0,24.0,1.0
7956,03/23/2020,,Djibouti,2020-03-23 23:23:20,3.0,0.0,0.0
7957,03/23/2020,,Dominica,2020-03-23 23:23:20,2.0,0.0,0.0
7958,03/23/2020,,Dominican Republic,2020-03-23 23:23:20,245.0,3.0,3.0
7959,03/23/2020,,Ecuador,2020-03-23 23:23:20,981.0,18.0,3.0
7960,03/23/2020,,Egypt,2020-03-23 23:23:20,366.0,19.0,68.0
7961,03/23/2020,,El Salvador,2020-03-23 23:23:20,3.0,0.0,0.0
7962,03/23/2020,,Equatorial Guinea,2020-03-23 23:23:20,9.0,0.0,0.0
7963,03/23/2020,,Eritrea,2020-03-23 23:23:20,1.0,0.0,0.0
7964,03/23/2020,,Estonia,2020-03-23 23:23:20,352.0,0.0,4.0
7965,03/23/2020,,Eswatini,2020-03-23 23:23:20,4.0,0.0,0.0
7966,03/23/2020,,Ethiopia,2020-03-23 23:23:20,11.0,0.0,0.0
7967,03/23/2020,,Fiji,2020-03-23 23:23:20,3.0,0.0,0.0
7968,03/23/2020,,Finland,2020-03-23 23:23:20,700.0,1.0,10.0
7969,03/23/2020,,Gabon,2020-03-23 23:23:20,5.0,1.0,0.0
7970,03/23/2020,,Gambia,2020-03-23 23:23:20,2.0,1.0,0.0
7971,03/23/2020,,Georgia,2020-03-23 23:23:20,61.0,0.0,8.0
7972,03/23/2020,,Germany,2020-03-23 23:23:20,29056.0,123.0,453.0
7973,03/23/2020,,Ghana,2020-03-23 23:23:20,27.0,2.0,0.0
7974,03/23/2020,,Greece,2020-03-23 23:23:20,695.0,17.0,29.0
7975,03/23/2020,,Grenada,2020-03-23 23:23:20,1.0,0.0,0.0
7976,03/23/2020,,Guatemala,2020-03-23 23:23:20,20.0,1.0,0.0
7977,03/23/2020,,Guinea,2020-03-23 23:23:20,4.0,0.0,0.0
7978,03/23/2020,,Guyana,2020-03-23 23:23:20,20.0,1.0,0.0
7979,03/23/2020,,Haiti,2020-03-23 23:23:20,6.0,0.0,0.0
7980,03/23/2020,,Holy See,2020-03-23 23:23:20,1.0,0.0,0.0
7981,03/23/2020,,Honduras,2020-03-23 23:23:20,27.0,0.0,0.0
7982,03/23/2020,,Hungary,2020-03-23 23:23:20,167.0,7.0,16.0
7983,03/23/2020,,Iceland,2020-03-23 23:23:20,588.0,1.0,51.0
7984,03/23/2020,,India,2020-03-23 23:23:20,499.0,10.0,34.0
7985,03/23/2020,,Indonesia,2020-03-23 23:23:20,579.0,49.0,30.0
7986,03/23/2020,,Iran,2020-03-23 23:23:20,23049.0,1812.0,8376.0
7987,03/23/2020,,Iraq,2020-03-23 23:23:20,266.0,23.0,62.0
7988,03/23/2020,,Ireland,2020-03-23 23:23:20,1125.0,6.0,5.0
7989,03/23/2020,,Israel,2020-03-23 23:23:20,1442.0,1.0,41.0
7990,03/23/2020,,Italy,2020-03-23 23:23:20,63927.0,6077.0,7432.0
7991,03/23/2020,,Ivory Coast,2020-03-23 23:23:20,25.0,0.0,2.0
7992,03/23/2020,,Jamaica,2020-03-23 23:23:20,19.0,1.0,2.0
7993,03/23/2020,,Japan,2020-03-23 23:23:20,1128.0,42.0,235.0
7994,03/23/2020,,Jordan,2020-03-23 23:23:20,127.0,0.0,1.0
